RequestedISIN;RequestedDate;referenceDate;compositeLiquidityScore;concentrationWeightedLiquidityScore;holdingScore;turnoverScore;isin;amountType;ecbTiering;ecbHaircut;optionFlag;zeroCouponFlag;couponPaymentDate;couponRecordDate;interestPeriodStartDate;interestPeriodEndDate;couponPaymentFrequency;rateType;couponInterestRate;couponGrossAmount;aggregatedHoldingData.freeFloatHolding;aggregatedHoldingData.freeFloatHoldingEur;aggregatedHoldingData.freeFloatMarketValueEur;aggregatedHoldingData.concentration;aggregatedHoldingData.averageHoldingSizeEur;aggregatedHoldingData.averageHoldingSizeMarketValueEur;aggregatedHoldingData.medianHoldingSizeEur;aggregatedHoldingData.medianHoldingSizeMarketValueEur;aggregatedHoldingData.simpleMovingAverage['30'].concentration;aggregatedHoldingData.simpleMovingAverage['30'].concentrationDelta;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHolding;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHoldingDelta;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSizeDelta;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSizeDelta;aggregatedTransactionData.totalVolCurrentBD.volumeEur;aggregatedTransactionData.totalVolNext1BD.volumeEur;aggregatedTransactionData.totalVolNext2BD.volumeEur;aggregatedTransactionData.transactionCount;aggregatedTransactionData.averageTicketSizeEur;aggregatedTransactionData.averageGrossSettlementPriceEur;aggregatedTransactionData.medianTicketSizeEur;aggregatedTransactionData.medianGrossSettlementPriceEur;aggregatedTransactionData.settlementVWAPEur;aggregatedTransactionData.simpleMovingAverage['30'].concentration;aggregatedTransactionData.simpleMovingAverage['30'].concentrationDelta;aggregatedTransactionData.simpleMovingAverage['30'].volume;aggregatedTransactionData.simpleMovingAverage['30'].volumeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAP;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAPDelta;transaction.transactionId;transaction.transactionDate;transaction.settlementDate;transaction.transactionType;transaction.transactionStatus;transaction.quantity;transaction.quantityUnit;transaction.cashAmount;transaction.cashSettlementCurrency;transaction.grossSettlementPrice;transaction.receivingPartyType;transaction.deliveringPartyType
AT0000A32562;2023-10-24;2023-10-24T00:00:00;0.8783621036;0.9606583701;0.9963869932;0.9558410277;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.332E8;2.332E8;2.26208664E8;53.0;4400000.0;4268088.0;1700000.0;1649034.0;54.0;0.0;2.305266666667E8;0.0116;4204750.4109;0.0464;1485000.0;0.1448;300000.0;100000.0;100000.0;3.0;100000.0;99.8584;100000.0;99.8584;99.8584;4.0;0.0;1940000.0;-0.8454;519907.4074;-0.8077;345000.0;-0.7101;84.1513;0.1867;84.0695;0.1878;84.0891;0.1875;;;;;;;;;;;;
AT0000A2XLD9;2023-10-24;2023-10-24T00:00:00;0.8900040145;0.9084704938;0.9490164593;0.9458048976;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.9008595E7;6.0;1.785E7;1.65014325E7;2700000.0;2496015.0;6.0;0.0;1.0717E8;-7.0E-4;1.7605E7;0.0139;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-10-24;2023-10-24T00:00:00;0.8285828984;0.8598956242;0.936571658;0.8896025692;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.83717675E7;6.0;8283333.3333;8061961.25;2500000.0;2433187.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-10-24;2023-10-24T00:00:00;0.9879566439;0.9971898836;0.9911682055;0.9903653151;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.717E8;1.717E8;1.69297917E8;43.0;3993023.2558;3937160.8605;1200000.0;1183212.0;42.0;0.0;1.7723E8;-0.0312;4140858.5368;-0.0357;1261666.6667;-0.0489;8000000.0;;8700000.0;;;;;;;4.0;0.0;4256666.6667;0.8794;1084849.3266;2.6871;1001666.6667;2.9933;77.2984;0.288;77.1734;0.29;77.3142;0.2872;;;;;;;;;;;;
AT0000A33SH3;2023-10-24;2023-10-24T00:00:00;0.8585657371;0.7390438247;0.8227091633;0.8585657371;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.323439E9;1.323439E9;1.30145667821E9;88.0;1.50390795455E7;1.47892804342E7;2479500.0;2438315.505;87.0;0.0;1.3584802666667E9;-0.0258;1.55252125443E7;-0.0313;2116966.6667;0.1713;6.3708E7;2.54179E8;1.19012E8;61.0;1044393.4426;98.9083;235000.0;99.4996;98.8005;31.0;0.0;1.105036666667E8;-0.4235;4114016.7226;-0.7461;229216.6667;0.0252;99.835;-0.0093;99.9246;-0.0043;99.5387;-0.0074;;;;;;;;;;;;
AT0000A33SH3;2023-10-23;2023-10-23T00:00:00;0.9322709163;0.8087649402;0.8067729084;0.922310757;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.324817E9;1.324817E9;1.298857210885E9;92.0;1.44001847826E7;1.41180131618E7;2237500.0;2193656.1875;87.0;0.0;1.3603142E9;-0.0261;1.5591176148E7;-0.0764;2100283.3333;0.0653;2.01114E8;6.3708E7;2.54179E8;74.0;2717756.7568;98.8899;547500.0;99.2907;99.5358;30.0;1.0;1.111752E8;0.809;4200731.1441;-0.353;222050.0;1.4657;99.8926;-0.01;99.9611;-0.0067;99.5993;-6.0E-4;;;;;;;;;;;;
AT0000A2XLD9;2023-10-23;2023-10-23T00:00:00;0.8891566265;0.9120481928;0.9485943775;0.943373494;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.883188E7;6.0;1.785E7;1.647198E7;2700000.0;2491560.0;6.0;0.0;1.0717E8;-7.0E-4;1.7605E7;0.0139;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-10-23;2023-10-23T00:00:00;0.9465863454;0.9775100402;0.9951807229;0.9746987952;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.271E8;2.271E8;2.192427942E8;53.0;4284905.6604;4136656.4943;1500000.0;1448103.0;54.0;0.0;2.305266666667E8;-0.0149;4196893.268;0.021;1481666.6667;0.0124;1400000.0;300000.0;100000.0;5.0;280000.0;99.5559;100000.0;99.5559;99.5439;3.0;0.0;1930000.0;-0.2746;516574.0741;-0.458;341666.6667;-0.7073;80.8227;0.2318;80.7408;0.233;80.7605;0.2326;;;;;;;;;;;;
AT0000A326N4;2023-10-23;2023-10-23T00:00:00;0.8305220884;0.8610441767;0.9365461847;0.8891566265;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8276095E7;6.0;8283333.3333;8046015.8333;2500000.0;2428375.0;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-10-23;2023-10-23T00:00:00;0.9694779116;0.9891566265;0.9911646586;0.9851405622;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.663E8;1.663E8;1.63319904E8;42.0;3959523.8095;3888569.1429;1150000.0;1129392.0;42.0;0.0;1.771766666667E8;-0.0614;4161001.0048;-0.0484;1265000.0;-0.0909;2100000.0;8000000.0;;3.0;700000.0;99.6023;600000.0;99.6023;99.6253;4.0;0.0;4240000.0;-0.5047;982765.9933;-0.2877;881666.6667;-0.3195;77.3399;0.2879;77.2149;0.2899;77.3569;0.2879;;;;;;;;;;;;
AT0000A2XLD9;2023-10-20;2023-10-20T00:00:00;0.8913043478;0.9202898551;0.9488727858;0.9456521739;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.8794395E7;6.0;1.785E7;1.64657325E7;2700000.0;2490615.0;6.0;0.0;1.0717E8;-7.0E-4;1.7605E7;0.0139;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-10-20;2023-10-20T00:00:00;0.9649758454;0.9867149758;0.9915458937;0.9798711755;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.679E8;1.679E8;1.64866047E8;42.0;3997619.0476;3925382.0714;1150000.0;1129219.5;42.0;0.0;1.772666666667E8;-0.0528;4173461.3223;-0.0421;1266666.6667;-0.0921;2700000.0;2100000.0;8000000.0;5.0;540000.0;99.8515;400000.0;99.838;99.8792;4.0;0.0;4170000.0;-0.3525;959432.6599;-0.4372;861666.6667;-0.5358;74.0198;0.349;73.8948;0.3511;74.036;0.3491;;;;;;;;;;;;
AT0000A33SH3;2023-10-20;2023-10-20T00:00:00;0.9123505976;0.812749004;0.8207171315;0.8864541833;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.380368E9;1.380368E9;1.35301600808E9;93.0;1.48426666667E7;1.45485592267E7;2479000.0;2429878.615;87.0;0.0;1.3645393333333E9;0.0116;1.57012395007E7;-0.0547;2096450.0;0.1825;1.4561E8;2.01114E8;6.3708E7;54.0;2696481.4815;99.4982;100000.0;99.4969;98.9866;28.0;0.0;1.089106E8;0.337;4406085.9189;-0.388;213800.0;-0.5323;99.9404;-0.0044;100.0002;-0.005;99.6073;-0.0062;;;;;;;;;;;;
AT0000A32562;2023-10-20;2023-10-20T00:00:00;0.9758454106;0.9951690821;0.9963768116;0.9891304348;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.344E8;2.344E8;2.260427024E8;54.0;4340740.7407;4185975.9704;1600000.0;1542953.6;55.0;0.0;2.3073E8;0.0159;4195396.4126;0.0346;1488333.3333;0.075;5200000.0;1400000.0;300000.0;3.0;1733333.3333;99.7356;100000.0;99.7356;99.7356;3.0;0.0;1883333.3333;1.7611;507240.7407;2.4172;338333.3333;-0.7044;77.5042;0.2868;77.4223;0.2882;77.4424;0.2879;;;;;;;;;;;;
AT0000A326N4;2023-10-20;2023-10-20T00:00:00;0.8297101449;0.8611111111;0.9363929147;0.8904991948;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8261185E7;6.0;8283333.3333;8043530.8333;2500000.0;2427625.0;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-10-19;2023-10-19T00:00:00;0.9121756487;0.8982035928;0.8163672655;0.8842315369;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.366441E9;1.366441E9;1.336752787318E9;88.0;1.55277386364E7;1.51903725832E7;2237500.0;2188886.5758;86.0;0.0;1.3676187E9;-9.0E-4;1.57773168909E7;-0.0158;2081733.3333;0.0748;4.8835E7;1.4561E8;2.01114E8;16.0;3052187.5;99.8887;700000.0;99.8647;99.7551;27.0;0.0;1.123877E8;-0.5655;4593895.425;-0.3356;212333.3333;2.2967;99.9762;-9.0E-4;100.0359;-0.0017;99.6496;0.0011;;;;;;;;;;;;
AT0000A32562;2023-10-19;2023-10-19T00:00:00;0.9016525595;0.9830713422;0.9955663039;0.9625151149;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.296E8;2.296E8;2.207989728E8;53.0;4332075.4717;4166018.3547;1500000.0;1442502.0;55.0;0.0;2.3069E8;-0.0047;4192038.388;0.0334;1491666.6667;0.0056;500000.0;5200000.0;1400000.0;;;;;;;3.0;0.0;1710000.0;-0.7076;449462.963;0.1124;335000.0;0.4925;74.1797;0.3502;74.0978;0.3517;74.1179;0.3513;;;;;;;;;;;;
AT0000A34QR4;2023-10-19;2023-10-19T00:00:00;0.9907295445;0.9959693672;0.9895203547;0.9951632406;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.69E8;1.69E8;1.653327E8;42.0;4023809.5238;3936492.8571;1200000.0;1173960.0;42.0;0.0;1.773033333333E8;-0.0468;4181040.6873;-0.0376;1265000.0;-0.0514;1.2E7;2700000.0;2100000.0;6.0;2000000.0;100.1147;2000000.0;100.1114;100.1839;4.0;0.0;4110000.0;1.9197;951432.6599;1.1021;861666.6667;1.3211;74.0414;0.3521;73.9168;0.3544;74.0568;0.3528;;;;;;;;;;;;
AT0000A2XLD9;2023-10-19;2023-10-19T00:00:00;0.8948004837;0.9209995969;0.9488109633;0.9455864571;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.855342E7;6.0;1.785E7;1.642557E7;2700000.0;2484540.0;6.0;0.0;1.0717E8;-7.0E-4;1.7605E7;0.0139;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-10-19;2023-10-19T00:00:00;0.8286981056;0.8609431681;0.9371221282;0.8927851673;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.818415E7;6.0;8283333.3333;8030691.6667;2500000.0;2423750.0;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-10-18;2023-10-18T00:00:00;0.895203547;0.9226118501;0.9488109633;0.9496170899;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.857484E7;6.0;1.785E7;1.642914E7;2700000.0;2485080.0;6.0;0.0;1.0717E8;-7.0E-4;1.7605E7;0.0139;2630000.0;0.0266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-10-18;2023-10-18T00:00:00;0.8299072954;0.8617492946;0.938331318;0.8948004837;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.82003025E7;6.0;8283333.3333;8033383.75;2500000.0;2424562.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-10-18;2023-10-18T00:00:00;0.9822652156;0.9967754938;0.9923417977;0.989923418;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.719E8;1.719E8;1.68202431E8;42.0;4092857.1429;4004819.7857;1150000.0;1125263.5;42.0;0.0;1.773E8;-0.0305;4191272.6776;-0.0235;1265000.0;-0.0909;5100000.0;1.2E7;2700000.0;;;;;;;3.0;0.0;3710000.0;0.3747;884765.9933;1.8821;795000.0;2.2075;70.7042;0.4198;70.5798;0.4223;70.7173;0.4195;;;;;;;;;;;;
AT0000A32562;2023-10-18;2023-10-18T00:00:00;0.9673518742;0.9975816203;0.997178557;0.9826682789;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.288E8;2.288E8;2.204401056E8;52.0;4400000.0;4239232.8;1600000.0;1541539.2;55.0;0.0;2.3081E8;-0.0087;4188969.2056;0.0504;1498333.3333;0.0679;3000000.0;500000.0;5200000.0;;;;;;;3.0;0.0;1693333.3333;0.7717;432796.2963;5.9317;318333.3333;8.4241;70.8412;0.4204;70.7593;0.4221;70.7794;0.4217;;;;;;;;;;;;
AT0000A33SH3;2023-10-18;2023-10-18T00:00:00;0.7824351297;0.7345309381;0.8063872255;0.7964071856;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.364514E9;1.364514E9;1.3368985017332E9;88.0;1.55058409091E7;1.51920284288E7;2489500.0;2439116.6525;86.0;0.0;1.3712211333333E9;-0.0049;1.58379663874E7;-0.021;2075816.6667;0.1993;3.1089E7;4.8835E7;1.4561E8;22.0;1413136.3636;100.0696;200000.0;100.0751;100.0742;27.0;0.0;1.137387666667E8;-0.7267;4648940.0522;-0.696;191500.0;0.0444;100.0017;7.0E-4;100.0615;1.0E-4;99.6779;0.004;;;;;;;;;;;;
AT0000A33SH3;2023-10-17;2023-10-17T00:00:00;0.888;0.908;0.81;0.866;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.382941E9;1.382941E9;1.3572851349382E9;89.0;1.55386629213E7;1.52503947746E7;2413000.0;2368234.8203;86.0;0.0;1.3752790666667E9;0.0056;1.58840792661E7;-0.0217;2062133.3333;0.1701;1.06376E8;3.1089E7;4.8835E7;18.0;5909777.7778;99.9924;762500.0;100.2052;99.2273;28.0;0.0;1.185212E8;-0.1025;4763466.9883;0.2406;186966.6667;3.0783;100.0261;-3.0E-4;100.0873;0.0012;99.6915;-0.0047;;;;;;;;;;;;
AT0000A2XLD9;2023-10-17;2023-10-17T00:00:00;0.8956066102;0.9230149133;0.9484079;0.9484079;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.868194E7;6.0;1.785E7;1.644699E7;2700000.0;2487780.0;6.0;0.0;1.071933333333E8;-9.0E-4;1.75233333333E7;0.0186;2606666.6667;0.0358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-10-17;2023-10-17T00:00:00;0.9121322048;0.979846836;0.9975816203;0.9681580008;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.318E8;2.318E8;2.240013208E8;52.0;4457692.3077;4307717.7077;1600000.0;1546169.6;55.0;0.0;2.3096E8;0.0036;4178735.2874;0.0668;1495000.0;0.0702;800000.0;3000000.0;500000.0;;;;;;;3.0;0.0;1593333.3333;-0.4979;332796.2963;0.2019;218333.3333;0.8321;67.4871;-1.0;67.4052;-1.0;67.4253;-1.0;;;;;;;;;;;;
AT0000A34QR4;2023-10-17;2023-10-17T00:00:00;0.9326884321;0.9830713422;0.9939540508;0.9693671906;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.791E8;1.791E8;1.75799187E8;43.0;4165116.2791;4088353.186;1300000.0;1276041.0;42.0;0.0;1.765033333333E8;0.0147;4184668.6676;-0.0047;1263333.3333;0.029;900000.0;5100000.0;1.2E7;;;;;;;3.0;0.0;3590000.0;-0.7493;849765.9933;-0.4704;760000.0;-0.4079;67.358;0.4909;67.2336;0.4936;67.3711;0.4913;;;;;;;;;;;;
AT0000A326N4;2023-10-17;2023-10-17T00:00:00;0.8311164853;0.8621523579;0.9379282547;0.8943974204;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.82698825E7;6.0;8283333.3333;8044980.4167;2500000.0;2428062.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-10-16;2023-10-16T00:00:00;0.8315195486;0.8597339782;0.9379282547;0.8931882306;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.83991025E7;6.0;8283333.3333;8066517.0833;2500000.0;2434562.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-10-16;2023-10-16T00:00:00;0.9782345828;0.9858927852;0.9967754938;0.987101975;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.318E8;2.318E8;2.250110416E8;53.0;4373584.9057;4245491.3509;1700000.0;1650210.4;55.0;0.0;2.3101E8;0.0034;4169014.5915;0.0491;1495000.0;0.1371;6300000.0;800000.0;3000000.0;9.0;700000.0;102.0101;200000.0;102.0101;101.0404;3.0;2.0;1613333.3333;2.905;328796.2963;1.129;211666.6667;-0.0551;70.8709;0.4394;70.7866;0.4411;70.8085;0.427;;;;;;;;;;;;
