RequestedISIN;RequestedDate;referenceDate;compositeLiquidityScore;concentrationWeightedLiquidityScore;holdingScore;turnoverScore;isin;amountType;ecbTiering;ecbHaircut;optionFlag;zeroCouponFlag;couponPaymentDate;couponRecordDate;interestPeriodStartDate;interestPeriodEndDate;couponPaymentFrequency;rateType;couponInterestRate;couponGrossAmount;aggregatedHoldingData.freeFloatHolding;aggregatedHoldingData.freeFloatHoldingEur;aggregatedHoldingData.freeFloatMarketValueEur;aggregatedHoldingData.concentration;aggregatedHoldingData.averageHoldingSizeEur;aggregatedHoldingData.averageHoldingSizeMarketValueEur;aggregatedHoldingData.medianHoldingSizeEur;aggregatedHoldingData.medianHoldingSizeMarketValueEur;aggregatedHoldingData.simpleMovingAverage['30'].concentration;aggregatedHoldingData.simpleMovingAverage['30'].concentrationDelta;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHolding;aggregatedHoldingData.simpleMovingAverage['30'].freeFloatHoldingDelta;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].averageHoldingSizeDelta;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSize;aggregatedHoldingData.simpleMovingAverage['30'].medianHoldingSizeDelta;aggregatedTransactionData.totalVolCurrentBD.volumeEur;aggregatedTransactionData.totalVolNext1BD.volumeEur;aggregatedTransactionData.totalVolNext2BD.volumeEur;aggregatedTransactionData.transactionCount;aggregatedTransactionData.averageTicketSizeEur;aggregatedTransactionData.averageGrossSettlementPriceEur;aggregatedTransactionData.medianTicketSizeEur;aggregatedTransactionData.medianGrossSettlementPriceEur;aggregatedTransactionData.settlementVWAPEur;aggregatedTransactionData.simpleMovingAverage['30'].concentration;aggregatedTransactionData.simpleMovingAverage['30'].concentrationDelta;aggregatedTransactionData.simpleMovingAverage['30'].volume;aggregatedTransactionData.simpleMovingAverage['30'].volumeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].averageTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSize;aggregatedTransactionData.simpleMovingAverage['30'].medianTicketSizeDelta;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].averageGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPrice;aggregatedTransactionData.simpleMovingAverage['30'].medianGrossSettlementPriceDelta;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAP;aggregatedTransactionData.simpleMovingAverage['30'].settlementVWAPDelta;transaction.transactionId;transaction.transactionDate;transaction.settlementDate;transaction.transactionType;transaction.transactionStatus;transaction.quantity;transaction.quantityUnit;transaction.cashAmount;transaction.cashSettlementCurrency;transaction.grossSettlementPrice;transaction.receivingPartyType;transaction.deliveringPartyType
AT0000A2XLD9;2023-10-16;2023-10-16T00:00:00;0.8992341798;0.9234179766;0.9488109633;0.9484079;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.894969E7;6.0;1.785E7;1.6491615E7;2700000.0;2494530.0;6.0;0.0;1.072166666667E8;-0.0011;1.74416666667E7;0.0234;2583333.3333;0.0452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-10-16;2023-10-16T00:00:00;0.86;0.834;0.806;0.856;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.418119E9;1.418119E9;1.3978871642061E9;90.0;1.57568777778E7;1.55320796023E7;2292000.0;2259300.7923;86.0;0.0;1.3756406666667E9;0.0309;1.59617601602E7;-0.0128;2052200.0;0.1169;6.8928E7;1.06376E8;3.1089E7;24.0;2872000.0;100.0011;222500.0;100.2752;100.0955;28.0;0.0;1.173730333333E8;-0.4127;4646397.729;-0.3819;165050.0;0.3481;100.0571;-6.0E-4;100.1149;0.0016;99.7493;0.0035;;;;;;;;;;;;
AT0000A34QR4;2023-10-16;2023-10-16T00:00:00;0.9492140266;0.9810560258;0.9923417977;0.9721886336;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.798E8;1.798E8;1.7734573E8;44.0;4086363.6364;4030584.7727;1250000.0;1232937.5;42.0;0.0;1.755166666667E8;0.0244;4176971.8091;-0.0217;1256666.6667;-0.0053;1200000.0;900000.0;5100000.0;3.0;400000.0;100.5045;300000.0;100.5045;100.5577;3.0;0.0;3560000.0;-0.6629;834765.9933;-0.5208;745000.0;-0.5973;64.0106;0.5701;63.8862;0.5732;64.0222;0.5707;;;;;;;;;;;;
AT0000A326N4;2023-10-13;2023-10-13T00:00:00;0.8295042322;0.8625554212;0.9391374446;0.8939943571;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.84239525E7;6.0;8283333.3333;8070658.75;2500000.0;2435812.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-10-13;2023-10-13T00:00:00;0.9008464329;0.9298669891;0.9500201532;0.951229343;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.897111E7;6.0;1.785E7;1.6495185E7;2700000.0;2495070.0;6.0;0.0;1.0724E8;-0.0013;1.736E7;0.0282;2560000.0;0.0547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-10-13;2023-10-13T00:00:00;0.987101975;0.9959693672;0.9939540508;0.9915356711;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.798E8;1.798E8;1.77717916E8;43.0;4181395.3488;4132974.7907;1300000.0;1284946.0;41.0;0.0;1.751533333333E8;0.0265;4185118.6623;-9.0E-4;1255000.0;0.0359;7900000.0;1200000.0;900000.0;3.0;2633333.3333;100.6145;3000000.0;100.6792;100.6339;3.0;0.0;3520000.0;1.2443;821432.6599;2.2058;735000.0;3.0816;60.6605;0.6586;60.5361;0.6631;60.6702;0.6587;;;;;;;;;;;;
AT0000A33SH3;2023-10-13;2023-10-13T00:00:00;0.952;0.942;0.808;0.914;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.424061E9;1.424061E9;1.4056906131E9;91.0;1.5649021978E7;1.54471495945E7;2479000.0;2447020.9;86.0;0.0;1.3755528E9;0.0353;1.60337811119E7;-0.024;2042466.6667;0.2137;2.53727E8;6.8928E7;1.06376E8;28.0;9061678.5714;100.2145;514000.0;100.3965;99.6694;29.0;0.0;1.214623333333E8;1.0889;4714431.0623;0.9221;160633.3333;2.1998;100.0741;0.0014;100.1388;0.0026;99.7568;-9.0E-4;;;;;;;;;;;;
AT0000A32562;2023-10-13;2023-10-13T00:00:00;0.9496170899;0.9862958484;0.9967754938;0.9782345828;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.295E8;2.295E8;2.23113474E8;53.0;4330188.6792;4209688.1887;1500000.0;1458258.0;55.0;0.0;2.3104E8;-0.0067;4164258.731;0.0398;1495000.0;0.0033;1000000.0;6300000.0;800000.0;;;;;;;3.0;0.0;1413333.3333;-0.2925;315462.963;0.585;215000.0;1.3256;70.8516;0.4195;70.7673;0.4212;70.8215;0.4201;;;;;;;;;;;;
AT0000A2XLD9;2023-10-12;2023-10-12T00:00:00;0.901573215;0.9338442921;0.9507866075;0.9528035498;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.8901495E7;6.0;1.785E7;1.64835825E7;2700000.0;2493315.0;6.0;0.0;1.072633333333E8;-0.0015;1.72783333333E7;0.0331;2536666.6667;0.0644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-10-12;2023-10-12T00:00:00;0.978217023;0.99475595;0.9915288423;0.9870915692;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.778E8;1.778E8;1.7552416E8;44.0;4040909.0909;3989185.4545;1350000.0;1332720.0;41.0;0.0;1.7479E8;0.0172;4190097.7917;-0.0356;1251666.6667;0.0786;4600000.0;7900000.0;1200000.0;;;;;;;3.0;0.0;3256666.6667;0.4125;733654.8822;2.135;635000.0;2.622;57.3067;0.7505;57.1801;0.7544;57.3158;0.7503;;;;;;;;;;;;
AT0000A33SH3;2023-10-12;2023-10-12T00:00:00;0.952;0.94;0.808;0.92;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.404538E9;1.404538E9;1.38481828648E9;99.0;1.41872525253E7;1.39880634998E7;2042000.0;2013330.32;85.0;0.0;1.3718734666667E9;0.0238;1.60664428266E7;-0.117;2021833.3333;0.01;2.62492E8;2.53727E8;6.8928E7;31.0;8467483.871;99.9665;229000.0;100.1506;100.0604;28.0;0.0;1.191431333333E8;1.2032;4704678.2845;0.7998;146833.3333;0.5596;100.0815;-0.0011;100.1435;1.0E-4;99.772;0.0029;;;;;;;;;;;;
AT0000A32562;2023-10-12;2023-10-12T00:00:00;0.9237595805;0.9681323114;0.9955627269;0.9701492537;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.286E8;2.286E8;2.222874396E8;53.0;4313207.5472;4194102.634;1500000.0;1458579.0;55.0;0.0;2.311366666667E8;-0.011;4163375.8985;0.036;1503333.3333;-0.0022;1000000.0;1000000.0;6300000.0;6.0;166666.6667;0.0;200000.0;0.0;0.0;3.0;1.0;1386666.6667;-0.2788;302129.6296;-0.4484;201666.6667;-0.0083;67.4991;-1.0;67.4147;-1.0;67.469;-1.0;;;;;;;;;;;;
AT0000A326N4;2023-10-12;2023-10-12T00:00:00;0.8305768455;0.8652682533;0.9382815651;0.8951189996;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.841774E7;6.0;8283333.3333;8069623.3333;2500000.0;2435500.0;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;0.0;;;;;;;;;;;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;;;;;;
AT0000A32562;2023-10-11;2023-10-11T00:00:00;0.9257765228;0.9822509076;0.9959661154;0.9725695845;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.19E8;2.19E8;2.13293736E8;53.0;4132075.4717;4024410.1132;1300000.0;1266127.2;55.0;0.0;2.312933333333E8;-0.0532;4163614.6592;-0.0076;1511666.6667;-0.14;1000000.0;1000000.0;1000000.0;3.0;333333.3333;99.9849;300000.0;99.9849;99.9849;3.0;0.0;1383333.3333;-0.2771;301574.0741;0.1053;198333.3333;0.5126;70.8687;0.4108;70.7843;0.4125;70.8391;0.4114;;;;;;;;;;;;
AT0000A34QR4;2023-10-11;2023-10-11T00:00:00;0.9507866075;0.9842678499;0.9931423961;0.9753933038;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.798E8;1.798E8;1.77806018E8;44.0;4086363.6364;4041045.8636;1250000.0;1236137.5;41.0;0.0;1.744933333333E8;0.0304;4199759.7963;-0.027;1246666.6667;0.0027;1200000.0;4600000.0;7900000.0;3.0;400000.0;99.7982;400000.0;99.8328;99.7982;3.0;0.0;3130000.0;-0.6166;663654.8822;-0.3973;563333.3333;-0.2899;57.321;0.741;57.1944;0.7455;57.33;0.7408;;;;;;;;;;;;
AT0000A2XLD9;2023-10-11;2023-10-11T00:00:00;0.907624042;0.9354578459;0.9515933844;0.9548204921;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.90675E7;6.0;1.785E7;1.651125E7;2700000.0;2497500.0;6.0;0.0;1.072866666667E8;-0.0017;1.71966666667E7;0.038;2513333.3333;0.0743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-10-11;2023-10-11T00:00:00;0.8329971763;0.8660750303;0.9382815651;0.8947156111;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8489805E7;6.0;8283333.3333;8081634.1667;2500000.0;2439125.0;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-10-11;2023-10-11T00:00:00;0.92;0.968;0.816;0.9;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.430135E9;1.430135E9;1.4142700261992E9;94.0;1.52142021277E7;1.50454258106E7;1955000.0;1933312.5203;84.0;0.0;1.3692106666667E9;0.0445;1.62154376955E7;-0.0617;2026100.0;-0.0351;1.43686E8;2.62492E8;2.53727E8;11.0;1.30623636364E7;99.8857;1460000.0;99.8228;99.778;28.0;0.0;1.126583E8;0.2754;4596651.8991;1.8417;140133.3333;9.4186;100.1075;-0.0022;100.163;-0.0034;99.7951;-2.0E-4;;;;;;;;;;;;
AT0000A326N4;2023-10-10;2023-10-10T00:00:00;0.8334005647;0.868495361;0.9386849536;0.8955223881;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.84885625E7;6.0;8283333.3333;8081427.0833;2500000.0;2439062.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-10-10;2023-10-10T00:00:00;0.902;0.916;0.808;0.872;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.338505E9;1.338505E9;1.3222176160683E9;90.0;1.48722777778E7;1.46913068452E7;1955000.0;1931210.8953;84.0;0.0;1.3662565666667E9;-0.0203;1.62890387501E7;-0.087;2027600.0;-0.0358;9.3699E7;1.43686E8;2.62492E8;15.0;6246600.0;99.5659;38000.0;99.5906;99.051;28.0;0.0;1.117676E8;-0.1617;4439727.8731;0.407;165600.0;-0.7705;100.1341;-0.0057;100.1973;-0.0061;99.8243;-0.0077;;;;;;;;;;;;
AT0000A2XLD9;2023-10-10;2023-10-10T00:00:00;0.906817265;0.9366680113;0.9519967729;0.9524001614;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.9094275E7;6.0;1.785E7;1.65157125E7;2700000.0;2498175.0;6.0;0.0;1.0731E8;-0.002;1.7115E7;0.0429;2490000.0;0.0843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-10-10;2023-10-10T00:00:00;0.9830576846;0.9903186769;0.9967728923;0.9911254538;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.234E8;2.234E8;2.17214054E8;53.0;4215094.3396;4098378.3774;1500000.0;1458465.0;55.0;0.0;2.317666666667E8;-0.0361;4167212.1435;0.0115;1525000.0;-0.0164;7600000.0;1000000.0;1000000.0;9.0;844444.4444;100.6741;200000.0;99.8207;100.0525;3.0;2.0;1356666.6667;4.602;297129.6296;1.842;195000.0;0.0256;67.5358;0.4907;67.4515;0.4799;67.5063;0.4821;;;;;;;;;;;;
AT0000A34QR4;2023-10-10;2023-10-10T00:00:00;0.9713594191;0.9943525615;0.9806373538;0.9850746269;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.802E8;1.802E8;1.78284474E8;43.0;4190697.6744;4146150.5581;1300000.0;1286181.0;41.0;0.0;1.7413E8;0.0349;4204297.6751;-0.0032;1241666.6667;0.047;;1200000.0;4600000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A33SH3;2023-10-09;2023-10-09T00:00:00;0.892;0.804;0.81;0.864;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.350179E9;1.350179E9;1.331931330815E9;88.0;1.53429431818E7;1.51355833047E7;2085000.0;2056821.225;83.0;0.0;1.3662084E9;-0.0117;1.63504044908E7;-0.0616;2030100.0;0.027;8.6491E7;9.3699E7;1.43686E8;38.0;2276078.9474;99.4938;112000.0;99.562;99.2674;28.0;0.0;1.102815666667E8;-0.2157;4436166.2065;-0.4869;165033.3333;-0.3213;100.1634;-0.0067;100.2269;-0.0066;99.8719;-0.0061;;;;;;;;;;;;
AT0000A326N4;2023-10-09;2023-10-09T00:00:00;0.8331987076;0.8699515347;0.9382067851;0.8953957997;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.85059575E7;6.0;8283333.3333;8084326.25;2500000.0;2439937.5;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A2XLD9;2023-10-09;2023-10-09T00:00:00;0.9099353796;0.9386106624;0.9531502423;0.9559773829;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.9179955E7;6.0;1.785E7;1.65299925E7;2700000.0;2500335.0;6.0;0.0;1.073333333333E8;-0.0022;1.70333333333E7;0.0479;2466666.6667;0.0946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A32562;2023-10-09;2023-10-09T00:00:00;0.9317447496;0.968901454;0.9959612278;0.9737479806;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.295E8;2.295E8;2.22692571E8;57.0;4026315.7895;3906887.2105;1200000.0;1164405.6;55.0;0.0;2.320933333333E8;-0.0112;4168042.3322;-0.034;1531666.6667;-0.2165;1000000.0;7600000.0;1000000.0;5.0;200000.0;99.72;100000.0;99.7519;99.769;3.0;0.0;1103333.3333;-0.0937;268981.4815;-0.2565;188333.3333;-0.469;64.18;0.5538;64.1241;0.5556;64.1712;0.5547;;;;;;;;;;;;
AT0000A34QR4;2023-10-09;2023-10-09T00:00:00;0.9826332795;0.9975767367;0.9923263328;0.989095315;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.802E8;1.802E8;1.77720448E8;46.0;3917391.3043;3863488.0;1100000.0;1084864.0;41.0;0.0;1.737533333333E8;0.0371;4205357.7526;-0.0685;1235000.0;-0.1093;6200000.0;;1200000.0;;;;;;;3.0;0.0;3096666.6667;1.0022;653654.8822;3.7426;553333.3333;4.6024;57.3444;-1.0;57.2166;-1.0;57.3535;-1.0;;;;;;;;;;;;
AT0000A32562;2023-10-06;2023-10-06T00:00:00;0.9757477769;0.9927243331;0.9963621665;0.9866612773;AT0000A32562;A;T1;H14.00;N;N;2026-01-16T00:00:00;2026-01-15T00:00:00;2025-01-16T00:00:00;2026-01-16T00:00:00;ANNUA;FIX;4.0;40.0;2.3E8;2.3E8;2.2233502E8;56.0;4107142.8571;3970268.2143;1250000.0;1208342.5;55.0;0.0;2.321833333333E8;-0.0094;4174559.0786;-0.0161;1548333.3333;-0.1927;5200000.0;1000000.0;7600000.0;3.0;1733333.3333;99.5641;100000.0;99.5641;99.4853;;;1150000.0;3.5217;;;;;;;;;64.1764;0.5502;;;;;;;;;;;;
AT0000A33SH3;2023-10-06;2023-10-06T00:00:00;0.882;0.838;0.806;0.856;AT0000A33SH3;A;T1;H01.50;N;N;2026-05-23T00:00:00;2026-05-22T00:00:00;2025-05-23T00:00:00;2026-05-23T00:00:00;ANNUA;FIX;2.9;29.0;1.324319E9;1.324319E9;1.3003112948997E9;90.0;1.47146555556E7;1.44479032767E7;2000000.0;1963743.32;83.0;0.0;1.3664161E9;-0.0308;1.64041438848E7;-0.103;2031100.0;-0.0153;3.7578E7;8.6491E7;9.3699E7;27.0;1391777.7778;99.3104;31000.0;99.354;98.3557;27.0;0.0;1.143680333333E8;-0.6714;4727112.6977;-0.7056;174633.3333;-0.8225;100.1977;-0.0089;100.2678;-0.0091;99.8928;-0.0154;;;;;;;;;;;;
AT0000A2XLD9;2023-10-06;2023-10-06T00:00:00;0.9090541633;0.9389652385;0.9531123686;0.9551333872;AT0000A2XLD9;A;T1;H01.50;N;N;2026-04-28T00:00:00;2026-04-27T00:00:00;2025-04-28T00:00:00;2026-04-28T00:00:00;ANNUA;FIX;1.375;13.75;1.071E8;1.071E8;9.8847945E7;6.0;1.785E7;1.64746575E7;2700000.0;2491965.0;6.0;0.0;1.073566666667E8;-0.0024;1.69516666667E7;0.053;2443333.3333;0.105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A326N4;2023-10-06;2023-10-06T00:00:00;0.8330638642;0.8710590137;0.9385610348;0.8953112369;AT0000A326N4;A;T1;H02.50;N;N;2026-01-31T00:00:00;2026-01-30T00:00:00;2025-01-31T00:00:00;2026-01-31T00:00:00;ANNUA;FIX;3.125;31.25;4.97E7;4.97E7;4.8350645E7;6.0;8283333.3333;8058440.8333;2500000.0;2432125.0;6.0;0.0;4.97E7;0.0;8283333.3333;0.0;2500000.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AT0000A34QR4;2023-10-06;2023-10-06T00:00:00;0.9749393694;0.9943411479;0.9923201293;0.9850444624;AT0000A34QR4;A;T1;H14.00;N;N;2026-05-30T00:00:00;2026-05-29T00:00:00;2025-05-30T00:00:00;2026-05-30T00:00:00;ANNUA;FIX;4.25;42.5;1.842E8;1.842E8;1.80823614E8;43.0;4283720.9302;4205200.3256;1300000.0;1276171.0;41.0;0.0;1.733766666667E8;0.0624;4215528.0425;0.0162;1235000.0;0.0526;4000000.0;6200000.0;;;;;;;;3.0;0.0;3236666.6667;0.2358;619654.8822;2.2276;460000.0;3.3478;60.7067;-1.0;60.576;-1.0;60.7178;-1.0;;;;;;;;;;;;
